filename,label,source,notes
C17/nat/01 (3).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C17;brand=OnePlus;model=6T;mode=nat
C17/nat/01 (4).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C17;brand=OnePlus;model=6T;mode=nat
C17/nat/01 (5).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C17;brand=OnePlus;model=6T;mode=nat
C17/nat/01 (6).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C17;brand=OnePlus;model=6T;mode=nat
C17/nat/01 (7).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C17;brand=OnePlus;model=6T;mode=nat
C17/nat/01 (8).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C17;brand=OnePlus;model=6T;mode=nat
C17/nat/01 (9.0).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C17;brand=OnePlus;model=6T;mode=nat
C17/nat/01 (9.1).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C17;brand=OnePlus;model=6T;mode=nat
C18/bokeh/01 (1).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/bokeh/01 (2).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/bokeh/01 (3).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/bokeh/01 (4).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/bokeh/01 (5).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/bokeh/01 (6).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/bokeh/01 (7).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/bokeh/01 (8).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/bokeh/01 (9.0).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/bokeh/01 (9.1).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=bokeh
C18/flat/01 (1).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=flat
C18/flat/01 (2).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=flat
C18/flat/01 (3).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=flat
C18/flat/01 (4).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=flat
C18/flat/01 (5).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=flat
C18/nat/01 (1).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
C18/nat/01 (2).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
C18/nat/01 (3).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
C18/nat/01 (4).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
C18/nat/01 (5).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
C18/nat/01 (6).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
C18/nat/01 (7).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
C18/nat/01 (8).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
C18/nat/01 (9.0).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
C18/nat/01 (9.1).jpg,0,PrnuModernDevices_C01_C18,negative_control;device=C18;brand=OnePlus;model=6;mode=nat
